RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.000	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.001	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.003	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.005	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.007	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.009	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.011	0.00	0.00	0.00	0.00	0.00	0.00	-0.03	0.01	1.03	
0.013	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.03	
0.015	-0.04	0.01	1.01	-0.04	0.00	0.97	-0.03	0.02	1.02	
0.016	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.018	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.020	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.021	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.023	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.025	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.027	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.029	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.03	
0.031	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.032	-0.04	0.01	1.00	-0.05	-0.00	0.97	-0.03	0.01	1.02	
0.034	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.036	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.038	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.039	-0.03	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.041	-0.04	0.01	0.99	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.043	-0.04	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.044	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.046	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.048	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.049	-0.03	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.051	-0.04	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.053	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.04	0.01	1.02	
0.055	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.057	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.059	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.061	-0.04	0.02	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.063	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.065	-0.04	0.02	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.067	-0.04	0.02	1.00	-0.04	0.01	0.98	-0.03	0.01	1.02	
0.069	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.071	-0.03	0.02	1.00	-0.04	0.01	0.98	-0.03	0.01	1.02	
0.072	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.074	-0.04	0.02	0.99	-0.04	-0.00	0.97	-0.03	0.01	1.02	
0.076	-0.04	0.02	1.00	-0.04	0.00	0.98	-0.03	0.02	1.02	
0.078	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.079	-0.04	0.01	1.00	-0.05	0.01	0.97	-0.03	0.01	1.02	
0.081	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.03	
0.082	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.084	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.04	
0.086	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.087	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.04	0.01	1.03	
0.089	-0.03	0.02	0.99	-0.04	0.00	0.97	-0.04	0.01	1.03	
0.091	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.093	-0.03	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.095	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.097	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.099	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.101	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.103	-0.04	0.01	1.00	-0.05	0.01	0.97	-0.03	0.01	1.02	
0.105	-0.04	0.01	1.00	-0.05	0.01	0.97	-0.03	0.01	1.02	
0.107	-0.04	0.01	0.99	-0.05	0.00	0.97	-0.03	0.01	1.03	
0.108	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.110	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.04	0.01	1.02	
0.112	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.114	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.116	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.118	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.120	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.122	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.123	-0.04	0.01	0.99	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.124	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.126	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.128	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.129	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.131	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.133	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.04	0.01	1.02	
0.134	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.04	0.01	1.02	
0.135	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.137	-0.04	0.01	1.00	-0.04	-0.00	0.97	-0.03	0.01	1.02	
0.139	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.140	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.142	-0.03	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.144	-0.04	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.146	-0.04	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.147	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.148	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.150	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.152	-0.04	0.01	1.00	-0.05	0.01	0.97	-0.03	0.01	1.02	
0.154	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.03	
0.155	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.03	
0.157	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.158	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.160	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.161	-0.04	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.03	
0.163	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.164	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.166	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.168	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.170	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.172	-0.04	0.01	1.00	-0.05	0.01	0.97	-0.03	0.01	1.02	
0.174	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.176	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.178	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.180	-0.04	0.02	0.99	-0.05	0.00	0.97	-0.03	0.01	1.03	
0.182	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.184	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.186	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.188	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.190	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.192	-0.04	0.02	0.99	-0.05	0.00	0.96	-0.03	0.01	1.02	
0.194	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.196	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.198	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.200	-0.04	0.02	1.00	-0.04	-0.00	0.97	-0.03	0.01	1.03	
0.202	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.204	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.206	-0.04	0.02	1.00	-0.05	0.00	0.96	-0.03	0.02	1.02	
0.208	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.210	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.212	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.214	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
