RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.000	0.000	0.000	0.000	0.996	-0.060	0.176	0.000	0.000	0.000	
0.002	0.000	0.000	0.000	0.996	-0.060	0.176	0.000	0.000	0.000	
0.007	0.000	0.000	0.000	0.973	-0.052	0.187	0.000	0.000	0.000	
0.013	0.000	0.000	0.000	0.978	-0.055	0.181	0.000	0.000	0.000	
0.018	0.000	0.000	0.000	0.976	-0.055	0.188	0.000	0.000	0.000	
0.022	0.000	0.000	0.000	0.981	-0.053	0.187	0.000	0.000	0.000	
0.028	0.000	0.000	0.000	0.983	-0.054	0.184	0.000	0.000	0.000	
0.033	0.000	0.000	0.000	0.980	-0.055	0.190	0.000	0.000	0.000	
0.037	0.000	0.000	0.000	0.982	-0.055	0.192	0.000	0.000	0.000	
0.042	0.000	0.000	0.000	0.979	-0.056	0.185	0.000	0.000	0.000	
0.048	0.000	0.000	0.000	0.978	-0.055	0.183	0.000	0.000	0.000	
0.052	0.000	0.000	0.000	0.978	-0.053	0.183	0.000	0.000	0.000	
0.058	0.000	0.000	0.000	0.983	-0.057	0.183	0.000	0.000	0.000	
0.062	0.000	0.000	0.000	0.980	-0.055	0.187	0.000	0.000	0.000	
0.068	0.000	0.000	0.000	0.981	-0.054	0.184	0.000	0.000	0.000	
0.072	0.000	0.000	0.000	0.980	-0.053	0.190	0.000	0.000	0.000	
0.077	0.000	0.000	0.000	0.979	-0.053	0.188	0.000	0.000	0.000	
0.082	0.000	0.000	0.000	0.978	-0.057	0.182	0.000	0.000	0.000	
