RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.000	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.000	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.002	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.003	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.005	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.007	0.00	0.00	0.00	-0.04	0.01	0.97	0.00	0.00	0.00	
0.009	0.00	0.00	0.00	-0.04	0.01	0.97	0.00	0.00	0.00	
0.011	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.013	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.015	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.017	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.019	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.021	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.022	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.024	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.026	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.028	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.030	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.032	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.034	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.036	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.038	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.040	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.042	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.044	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.046	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.048	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.050	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.052	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.054	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.056	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.058	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.059	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
