RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.011	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.020	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.030	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.041	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.050	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.060	-0.04	0.01	1.00	-0.04	0.00	0.96	-0.04	0.01	1.02	
0.070	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.081	-0.04	0.01	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.091	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.03	
0.100	-0.04	0.02	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.110	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.120	-0.04	0.02	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.131	-0.04	0.02	1.00	-0.04	0.00	0.96	-0.03	0.01	1.02	
0.140	-0.04	0.02	1.01	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.150	-0.03	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.160	-0.03	0.01	0.99	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.170	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.181	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.191	-0.04	0.01	0.99	-0.04	0.00	0.97	-0.03	0.02	1.02	
0.201	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.211	-0.03	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.221	-0.04	0.02	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.231	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.241	-0.03	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.250	-0.04	0.02	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.260	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.02	1.03	
0.270	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.281	-0.04	0.02	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.290	-0.04	0.02	0.99	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.301	-0.04	0.01	1.00	-0.04	0.01	0.97	-0.03	0.01	1.02	
0.311	-0.04	0.01	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.320	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.331	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.340	-0.04	0.01	0.99	-0.05	0.00	0.96	-0.03	0.01	1.03	
0.350	-0.04	0.01	1.00	-0.04	-0.00	0.97	-0.03	0.01	1.02	
0.361	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.371	-0.04	0.02	1.00	-0.05	0.00	0.97	-0.03	0.01	1.02	
0.380	-0.04	0.01	0.99	-0.04	0.00	0.96	-0.03	0.01	1.01	
0.391	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.400	-0.04	0.01	1.00	-0.04	0.00	0.98	-0.03	0.01	1.02	
0.411	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.04	0.01	1.02	
0.421	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.431	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.441	-0.03	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.450	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.460	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.471	-0.04	0.02	1.00	-0.04	-0.00	0.97	-0.03	0.01	1.02	
0.481	-0.03	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.491	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.500	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.03	
0.511	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.521	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.530	-0.03	0.01	1.00	-0.04	0.01	0.97	-0.04	0.01	1.02	
0.540	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.550	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.04	0.01	1.02	
0.560	-0.04	0.02	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
0.570	-0.04	0.01	1.00	-0.04	0.00	0.97	-0.03	0.01	1.02	
