RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.159	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.164	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.178	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.184	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.189	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.193	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.199	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.203	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.223	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.228	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.238	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.248	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.253	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.268	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.284	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.288	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.293	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.298	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.309	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.319	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.324	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.328	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
